guid	action	old_text	new_text
07f49a02-c20e-4484-ab38-2ddc4dd98396	changed	"""Neuvěříš, kolikrát jsem slyšel, že profesionální vojáci jsou lepší. Lepší než dobrovolníci, paladini nebo kdokoli, kdo bojuje pro dobro, protože to cítí v srdci jako správné. A já se na toho chlápka podívám a víš, co si myslím?"" {n}Seelah plivne se znechucením.{/n} ""Kecy. Lidé, jejichž loajalitu lze tak snadno koupit? Někdy jsou ještě horší než démoni."""	"""Neuvěříš, kolikrát jsem slyšela, že profesionální vojáci jsou lepší. Lepší než dobrovolníci, paladini nebo kdokoli, kdo bojuje pro dobro, protože to cítí v srdci jako správné. A já se na toho chlápka podívám a víš, co si myslím?"" {n}Seelah plivne se znechucením.{/n} ""Kecy. Lidé, jejichž loajalitu lze tak snadno koupit? Někdy jsou ještě horší než démoni."""
23a5c3fb-6ee4-44d1-b980-dc4e95c3efb9	changed	"""Ne, ne... Ani jsme se předtím nesetkali. Jak bych já mohl být tím, kdo děkuje za to, že jste změnili svůj život? Možná má slova trochu pomohla, ale to nejdůležitější jste udělali vy sami."""	"""Ne, ne... Ani jsme se předtím nesetkali. Jak bych já mohla být tím, kdo děkuje za to, že jste změnili svůj život? Možná má slova trochu pomohla, ale to nejdůležitější jste udělali vy sami."""
555e2c1e-9c35-4b61-b123-410ec0be9853	changed	"""Ušetřil jsi mě dřív, přestože jsem si nezasloužil nic než smrt. Po tom jsem slíbil věnovat život, který jsi mi dal, šíření učení naší malé kazatelky mezi lidmi. Naštěstí jsem nebyl sám."""	"""Ušetřil jsi mě dřív, přestože jsem si nezasloužila nic než smrt. Po tom jsem slíbila věnovat život, který jsi mi dal, šíření učení naší malé kazatelky mezi lidmi. Naštěstí jsem byla sama."""
c09a86ab-d1ce-4aa0-ae4e-e06751009edd	changed	"""Děkuju! Věděl jsem, že se jen tváříš naštvaně!"""	"""Děkuju! Věděla jsem, že se jen tváříš naštvaně!"""
2fe68610-16c5-4830-a034-2ae757aed578	changed	Já jsem taky býval zmetek, než mi byla dána šance napravit se. Budiž bohové chváleni za druhou šanci.	Já jsem taky bývala zmetka, než mi byla dána šance napravit se. Budiž bohové chváleni za druhou šanci.
c0e4da4a-5296-490b-9c10-df065cf0ef74	changed	"""Ne, Lady in Shadow."" {n}Hlas démona je tichý, ale pevný.{/n} ""Nebojíme se jí ani jich. Už se ničeho nebojíme. Celý život jsme se báli, ale tahle smrtelná dívka nám uzdravila strach."""	"""Ne, Lady in Shadow."" {n}Hlas démonky je tichý, ale pevný.{/n} ""Nebojíme se jí ani jich. Už se ničeho nebojíme. Celý život jsme se bály, ale tahle smrtelná dívka nám uzdravila strach."""
eb394ace-5e24-4dc7-89a7-d5dc07cc4e9a	changed	"""Pah. Víš, kolik zbožných lidí jsem za svůj život viděl? Kolik z nich jsem... ochutnal? Sundej ty nesmysly. Dobrota nezastaví bitvy. Ne, je to něco jiného..."""	"""Pah. Víš, kolik zbožných lidí jsem za svůj život viděla? Kolik z nich jsem... ochutnala? Sundej ty nesmysly. Dobrota nezastaví bitvy. Ne, je to něco jiného..."""
2b540dfa-821f-4ece-be7b-03e3148710a9	changed	"""Rozumný přístup. Přesto bych rád pochopil."""	"""Rozumný přístup. Přesto bych ráda pochopila."""
0c623821-76ff-4352-9434-60a7d5b060ee	changed	"""Ptám se sám sebe to samé. Myslel jsem, že chci pochopit, proč tvrdí vrazi a krvežízniví démoni najednou začali žrát z ruky této šílené žebrácké stvůry. Ale jaký má smysl snažit se porozumět výrojům šílence? Jedinou odměnou za mou zvědavost byla migréna."""	"""Ptám se sama sebe to samé. myslela jsem, že chci pochopit, proč tvrdí vrazi a krvežízniví démoni najednou začali žrát z ruky této šílené žebrácké stvůry. Ale jaký má smysl snažit se porozumět výrojům šílence? Jedinou odměnou za mou zvědavost byla migréna."""
6f415731-5785-4da8-b4e2-4ac4bfc790c5	changed	"""Chránit tě? Za koho se považuješ, ty smrtelnej idiote? Pokud chceš, skoč z téhle skály hlavou napřed. Nepohnu prstem, abych tě zachránil."""	"""Chránit tě? Za koho se považuješ, ty smrtelnej idiote? Pokud chceš, skoč z téhle skály hlavou napřed. Nepohnu prstem, abych tě zachránila."""
59f38859-8f7d-464f-89d9-dd003b9dc141	changed	"""No tedy, Daerane, musím přiznat, že nejsi ten ubohý bázlivec, kterého jsem si myslel, že jsi."""	"""No tedy, Daerane, musím přiznat, že nejsi ten ubohý bázlivec, kterého jsem si myslela, že jsi."""
c8316b0b-7ba2-48da-ab34-cec4b4bb1113	changed	"{n}Sukuba zavrtí hlavou.{/n} ""Ne. Ale ne z žádné ctnosti. Jen se stalo, že tento konkrétní ohavný čin mi nikdy nechutnal."""	"{n}Sukuba zavrtí hlavou.{/n} ""Ne. Ale ne z žádné ctnosti. Jen se stalo, že tento konkrétní ohavný čin mi nikdy nechutnala."""
c3f9299b-f421-4783-8f8f-ea9f0a58a899	changed	"{n}Arueshalae přikývne. Zhluboka se nadechne a vyhlásí nesmělým, třesoucím se hlasem,{/n} ""Dimalchio, já... vydala jsem se na cestu vzestupu. Jdu tam, do {g|Elysium}Elysium{/g}. Chtěla bych, abys... chtěl bych, abys opustil Propast a... společně bychom mohli... Prosila bych tě, abys to zkusil..."""	"{n}Arueshalae přikývne. Zhluboka se nadechne a vyhlásí nesmělým, třesoucím se hlasem,{/n} ""Dimalchio, já... vydala jsem se na cestu vzestupu. Jdu tam, do {g|Elysium}Elysium{/g}. Chtěla bych, abys... chtěla bych, abys opustil Propast a... společně bychom mohli... Prosila bych tě, abys to zkusil..."""
3392a47b-a0c6-4355-a14f-522e62954630	changed	"""Dimalchio... Odvrhl jsem zlo. Teď sloužím Desně, tvé bývalé paní. Pokud by jí dala šanci succubovi jako já, jistě ti může i tobě odpustit? Cesta vzestupu je trnitá, ale..."""	"""Dimalchio... Odvrhla jsem zlo. Teď sloužím Desně, tvé bývalé paní. Pokud by jí dala šanci succubovi jako já, jistě ti může i tobě odpustit? Cesta vzestupu je trnitá, ale..."""
08432aab-6f78-4d76-8dd4-389d95c065a0	changed	"""Ne. Už jsem mu vzal příliš mnoho."""	"""Ne. Už jsem mu vzala příliš mnoho."""
80a7d50b-b90d-41d8-9b80-7a93836dec6d	changed	"""Chudinko. Kéž bychom ti mohli pomoci... Ale nenecháš nás, viď? Raději by ses vrhla na naše čepele, než abys nechala, abychom tě uzdravili. Chudáček, chudáček..."""	Chudinko. Kéž bychom ti mohly pomoci... Ale nenecháš nás, viď? Raději by ses vrhla na naše čepele, než abys nechala, abychom tě uzdravily. Chudáček, chudáček...
383c46eb-ab5e-442c-8b46-8147a858eff6	changed	"""Ne, nezbyl..."" (n)Arueshalae se podívá na černý stín, který na ni sklesle hledí.(/) ""Ta věc toto místo neopustí. Nikdy."""	"""Ne, nezbyla..."" (n)Arueshalae se podívá na černý stín, který na ni sklesle hledí.(/) ""Ta věc toto místo neopustí. Nikdy."""
b2f4488f-206f-492b-b0fb-94ae99182467	changed	"""Tento stůl?"" (n)Zmatený succubus prstem hladí dřevěný povrch.(/) ""To je to, o čem sním? Nábytek?"""	"""Tento stůl?"" (n)Zmatená succubus prstem hladí dřevěný povrch.(/) ""To je to, o čem sním? Nábytek?"""
234df83d-3d0b-486e-b509-72d9ecc3289d	changed	"""Prosím..."" (n)Arueshalae se nadechne, jako by byl ochuzená o vzduch.(/) ""Prosím, pojďme tam spolu. Musím ho znovu vidět, tváří v tvář. Musím se pokusit ho zachránit z Abyssu. Pochybuji, že je to možné — vím, jak moc jsem ho zkazila — ale přesto to musím zkusit. Musím... A přesto to sama nezvládnu. Já... já jen..."""	"""Prosím..."" (n)Arueshalae se nadechne, jako by byla ochuzená o vzduch.(/) ""Prosím, pojďme tam spolu. Musím ho znovu vidět, tváří v tvář. Musím se pokusit ho zachránit z Abyssu. Pochybuji, že je to možné — vím, jak moc jsem ho zkazila — ale přesto to musím zkusit. Musím... A přesto to sama nezvládnu. Já... já jen..."""
d25be02b-e3e9-48a4-8a00-b7708b167c31	changed	Nikdy bych nebyl chycen, ale když jsem se dozvěděl, že {g|Deskari}Deskari{/g} plánuje útok na Kenabres, nebyl čas na opatrnost. Riskoval jsem vše, abych tě varoval — a zaplatil svobodou.	Nikdy bych nebyla chycená, ale když jsem se dozvěděla, že {g|Deskari}Deskari{/g} plánuje útok na Kenabres, nebyl čas na opatrnost. Riskovala jsem vše, abych tě varovala — a zaplatila svobodou.
f1f71519-ee52-4d02-a94c-3e08d95a9b73	changed	Dříve jsem hodně mluvil, a všechno to byly lži. Má slova tolik zničila. Teď mám raději ticho.	Dříve jsem hodně mluvila, a všechno to byly lži. Má slova tolik zničila. Teď mám raději ticho.
379355b9-bed5-4f07-bf35-2e0dafff64da	changed	Máš pravdu. Jsem nebezpečný, nejen pro tebe, ale pro všechny kolem tebe. Raději si najdu jiné místo.	Máš pravdu. Jsem nebezpečná, nejen pro tebe, ale pro všechny kolem tebe. Raději si najdu jiné místo.
98ca54d4-8e7f-41e9-8aee-6c9d05ec271c	changed	Na shledanou. Přeji ti vítězství. Nejsem si jistý, že se znovu setkáme, ale slibuji, kamkoli půjdu, udělám vše, co bude v mých silách, abych naše shledání urychlil!	Na shledanou. Přeji ti vítězství. Nejsem si jistá, že se znovu setkáme, ale slibuji, kamkoli půjdu, udělám vše, co bude v mých silách, abych naše shledání urychlila!
03b99ea8-022e-4712-bba2-fda950022f23	changed	To je velké pokušení. Nevím, zda mi lze svěřit takovou moc. Určitě bych jí sám sobě nedůvěřoval. Když máš tolik moci, je snadné si říct, že jsi bůh a smrtelní jsou tvé hračky.	To je velké pokušení. Nevím, zda mi lze svěřit takovou moc. Určitě bych jí sama sobě nedůvěřovala. Když máš tolik moci, je snadné si říct, že jsi bůh a smrtelní jsou tvé hračky.
ccd49ab9-c682-469f-91e2-07d558ee86fe	changed	"""Bytost, která má velkou moc, to je jisté. Předpokládám, že se teprve máme setkat s osobou či tvorem, který by mu mohl skutečně představovat hrozbu. Jeho skutečné motivy jsou mi stejně nejasné jako tobě. Proč nás ještě nepřepadl, je-li nepřítelem? Proč nám lže, je-li přítelem?"""	Bytost, která má velkou moc, to je jisté. Předpokládám, že se teprve máme setkat s osobou či tvorem, který by mu mohl skutečně představovat hrozbu. Jeho skutečné motivy jsou mi stejně nejasné jako tobě. Proč nás ještě nepřepadl, je-li nepřitelem? Proč nám lže, je-li přitelem?
4c4ba15d-7634-4bdd-a658-55f2b6e7572b	changed	"""Nejsem si jistá... Nejsem si jistá, že by bylo moudré snažit se ho odhalit tady v {g|Abyss}Abyss{/g}. Je to nepřátelské území a jsme příliš daleko od našich spojenců. Myslím, že musíme zůstat v ústraní a pozorovat ho, dokud se nevrátíme na Golarion. Můžeme se tak třeba dozvědět něco o tom, kdo vlastně je a jak mocný je."""	Nejsem si jistá... Nejsem si jistá, že by bylo moudré snažit se ho odhalit tady v {g|Abyss}Abyss{/g}. Je to nepřátelské území a jsme příliš daleko od našich spojenců. Myslím, že musíme zůstat v ústraní a pozorovat ho, dokud se nevrátíme na Golarion. Můžeme se tak třeba dozvědět něco o tom, kdo vlastně je a jak mocný je.
cb56407e-a28e-4b64-9eb8-c1b9e8ecaad9	changed	"""Starý přítel z dní dávno pominulých."""	"""Stará přítelkyně z dní dávno pominulých."""
1a369800-8832-49b1-acdd-ea9f7bbf1f06	changed	"""Byl kdysi básníkem a rytířem, statečným služebníkem Desny a laskavým ochráncem slabých. Zlomila jsem ho. Sváděla jsem ho, poslala pryč, přivolávala zpět falešnou nadějí na shledání... Přiměla jsem ho dopustit se věcí, na které se teď stydím vzpomínat. Opustila jsem ho někde v Alushinyrře, myslela jsem, že zemře v nejbližší příkopě, a přesto nějak přežil. A teď... toto ubohé stvoření strávilo tolik let v Abyssu, že si nejsem jistá, jestli v něm ještě něco z člověka, kterého jsem znala, zbylo."""	Byl kdysi básníkem a rytířem, statečným služebníkem Desny a laskavým ochráncem slabých. Zlomila jsem ho. Sváděla jsem ho, poslala pryč, přivolávala zpět falešnou nadějí na shledání... Přiměla jsem ho dopustit se věcí, na které se teď stydím vzpomínat. Opustila jsem ho někde v Alushinyrře, myslela jsem, že zemře v nejbližší příkopě, a přesto nějak přežil. A teď... toto ubohé stvoření strávilo tolik let v Abyssu, že si nejsem jistá, jestli v něm ještě něco z člověka, kterého jsem znala, zbylo.
1009ba16-d104-4af0-8827-4efd0a6cf2fb	changed	"""Nevím. Opravdu nevím. Přesto..."" {n}Sukub ti vrhne nesmělý pohled.{/n} ""Děkuji, že jsi mě tím vším provázel. Měla jsem obrovský strach, bez tvé pomoci bych neměla odvahu ani začít."""	"""Nevím. Opravdu nevím. Přesto..."" {n}Sukub ti vrhne nesmělý pohled.{/n} ""Děkuji, že jsi mě tím vším provázela. Měla jsem obrovský strach, bez tvé pomoci bych neměla odvahu ani začít."""
18fe22d5-a1f7-4d69-ae4a-3172ec9d638a	changed	"""Udělala jsi pro mě tolik, že jsem tě prostě nemohl nechat v tom samotného. Takto bojujeme proti Abyssu: neustále se snaží nás po kouscích zlomit, ale držíme se jeden druhého a stojíme pevně spolu."""	"""Udělala jsi pro mě tolik, že jsem tě prostě nemohla nechat v tom samotného. Takto bojujeme proti Abyssu: neustále se snaží nás po kouscích zlomit, ale držíme se jeden druhého a stojíme pevně spolu."""
108683fa-da19-4589-8bdd-751dd0fd7f07	changed	"""Stalo se to náhodou. Táta a já jsme pluli po řece, abychom se přidali ke {g|Crusades}crusade{/g}. Táta říkal, že všichni dobří lidé jedou k Worldwoundu, aby ho uzdravili. Říkal, že křižáci jsou nejlepší lidé na světě, a společně zvítězíme!"""	"""Stalo se to náhodou. Táta a já jsme pluly po řece, abychom se přidaly ke {g|Crusades}crusade{/g}. Táta říkal, že všichni dobří lidé jedou k Worldwoundu, aby ho uzdravili. Říkal, že křižáci jsou nejlepší lidé na světě, a společně zvítězíme!"""
d1293270-5303-4492-8fbd-4f57ae348809	changed	"""Zapomenutý? Nevím... Asi..."""	"""Zapomenutá? Nevím... Asi..."""
5dccf4d2-3b8c-44bb-8dc4-792830b45b96	changed	"Nejsou to zrovna nejlepší rýmy, nemyslíš? Inu, tento experiment byl neúspěšný — dozvěděli jsme se, že nemám žádný básnický talent. {n}Nenio povzdechne.{/n} ""Ale není důvod k zoufání. Mít vedle mé nevyčerpatelné inteligence ještě dar poezie by bylo poněkud příliš. Navíc jsem katastrofálně zaneprázdněná a nemám čas věnovat se psaní poezie."""	"Nejsou to zrovna nejlepší rýmy, nemyslíš? Inu, tento experiment byl neúspěšný — dozvěděly jsme se, že nemám žádný básnický talent. {n}Nenio povzdechne.{/n} ""Ale není důvod k zoufání. Mít vedle mé nevyčerpatelné inteligence ještě dar poezie by bylo poněkud příliš. Navíc jsem katastrofálně zaneprázdněná a nemám čas věnovat se psaní poezie."""
8bab7d2a-0eb4-4947-8dd9-b1abd7680d53	changed	"""Nějaký čas jsem bloumal po hranici Worldwoundu a potkal jsem podivnou postavu. Měl otrhaný šedý hábit a tvář mu schovávala zvláštní bílá maska. Samozřejmě jsem nepropásl příležitost zeptat se ho na důvod jeho absurdního vzhledu, a víš, co mi odpověděl? Řekl: 'Jsem odpověď, ale jaká je otázka?' Pak se otočil a vykročil směrem k Worldwoundu."""	"""Nějaký čas jsem bloumala po hranici Worldwoundu a potkala jsem podivnou postavu. Měl otrhaný šedý hábit a tvář mu schovávala zvláštní bílá maska. Samozřejmě jsem nepropásla příležitost zeptat se ho na důvod jeho absurdního vzhledu, a víš, co mi odpověděl? Řekl: 'Jsem odpověď, ale jaká je otázka?' Pak se otočil a vykročil směrem k Worldwoundu."""
e06e69ae-914e-4e87-8a12-e1648d9d5371	changed	"""Druhý den, už když jsem na první setkání zapomněl, jsem měl další podobnou zkušenost. Tentokrát jsem potkal elfí ženu — soudě podle špičatých uší vykukujících zpod masky. 'Jsem odpověď, ale jaká je otázka?' řekla a vyrazila k Worldwoundu. A pak mi to došlo! Všechno se mi vyjasnilo!"""	"""Druhý den, už když jsem na první setkání zapomněla, jsem měla další podobnou zkušenost. Tentokrát jsem potkala elfí ženu — soudě podle špičatých uší vykukujících zpod masky. 'Jsem odpověď, ale jaká je otázka?' řekla a vyrazila k Worldwoundu. A pak mi to došlo! Všechno se mi vyjasnilo!"""
e060c501-784e-4d73-8c99-6ef873ad5a91	changed	"""Jsem průzkumnice, poutnice, dosud neuznaná vědecká veličina, budoucí autorka Encyklopedie Golarionnica a rektorka všech {g|Absalom}Absalom's{/g} univerzit najednou. Spíše řečeno budoucí rektorka."" {n}Nenio mluví jedním dechem, jako by odříkávala nacvičený monolog.{/n}"	Jsem průzkumnice, poutnice, dosud neuznaná vědecká veličina, budoucí autorka Encyklopedie Golarionnica a rektorka všech {g|Absalom}Absalom's{/g} univerzit najednou. Spíše řečeno budoucí rektorka. {n}Nenio mluví jedním dechem, jako by odříkávala nacvičený monolog.{/n}
155f392b-9abf-4357-8ab9-0ddcb116dc94	changed	"""Jen abych věděla, co uvést jako autorovo jméno v mé Encyklopedii."""	Jen abych věděla, co uvést jako autorovo jméno v mé Encyklopedii.
a93d2fd1-80c4-45b8-acac-7182da9728d2	changed	"""Jsou, a k mému nejhlubšímu politování je jich příliš mnoho."" {n}Nenio vydechne povzdech hodný zarmouceného staříka.{/n} ""Jména bohů a polobohů, jména vládců, dobyvatelů a dalších osob, které z nějakého důvodu považují obyvatelé Golarionu za veliké. Vryli svá jména do dějin a — ach! — každý sebevědomý vzdělanec je musí znát."""	"""Jsou, a k mému nejhlubšímu politování je jich příliš mnoho."" {n}Nenio vydechne povzdech hodný zarmoucené stařenky.{/n} ""Jména bohů a polobohů, jména vládců, dobyvatelů a dalších osob, které z nějakého důvodu považují obyvatelé Golarionu za veliké. Vryli svá jména do dějin a — ach! — každý sebevědomý vzdělanec je musí znát."""
